label,sub_bass,bass,lower_midrange,mid_range,higher_midrange,presence,brilliance
Showman,85,66,70,3,28,22,0
Showman,51,47,28,1,53,1,2
Showman,96,43,43,2,51,88,1
Showman,1,97,17,15,82,37,6
Showman,11,40,8,9,19,0,6
Showman,78,41,70,5,18,0,47
Showman,32,83,98,1,20,1,4
Showman,72,70,58,5,85,96,4
Showman,83,89,3,4,10,29,7
Showman,96,57,12,3,59,3,21
Showman,77,42,2,14,10,86,6
Showman,91,43,41,2,48,27,2
Showman,99,98,3,36,33,24,59
Showman,15,0,6,0,29,99,85
Showman,9,76,10,35,54,22,89
Showman,15,63,48,3,11,96,6
Showman,0,82,9,2,0,28,8
Showman,3,43,13,2,21,30,15
Showman,40,52,25,42,77,3,6
Showman,28,97,43,52,11,26,44
Showman,68,82,7,17,2,31,2
Showman,66,99,9,9,78,9,2
Showman,75,96,13,7,97,0,4
Showman,1,62,30,10,45,1,85
Showman,75,99,19,0,20,2,36
Showman,90,71,90,0,41,17,17
Showman,75,77,12,0,57,61,0
Showman,78,45,15,1,55,0,2
Showman,73,79,8,21,71,9,1
Showman,79,99,38,0,38,42,4
Showman,7,98,36,12,1,3,1
Showman,89,92,19,3,69,8,3
Showman,13,92,27,9,1,21,0
Showman,81,98,16,25,23,29,30
Showman,75,93,90,5,1,51,8
Showman,2,98,11,11,0,3,34
Showman,5,43,68,1,41,0,24
Showman,75,99,27,3,3,7,12
Showman,68,94,40,3,3,97,98
Showman,0,68,77,0,2,23,35
Showman,56,68,60,0,99,1,4
Showman,49,95,17,5,9,2,38
Showman,69,66,4,7,84,5,16
Showman,75,54,0,3,36,60,10
Showman,4,85,13,4,0,14,31
Showman,77,21,48,4,56,3,26
Showman,44,78,69,8,93,2,43
Showman,99,49,21,30,36,2,2
Showman,74,63,45,4,54,50,12
Showman,47,70,54,98,0,31,5
Showman,95,42,7,12,14,87,28
Showman,75,32,86,8,57,0,2
Showman,0,37,5,10,17,71,86
Showman,0,90,40,9,77,26,97
Showman,62,99,3,34,0,5,25
Showman,87,99,15,16,31,19,3
Showman,74,0,19,6,0,0,13
Showman,75,96,42,13,5,12,47
Showman,56,98,0,0,2,4,1
Showman,60,99,16,5,1,2,5
Showman,89,43,48,1,47,32,1
Showman,98,45,80,2,44,5,0
Showman,94,34,27,0,21,41,99
Showman,58,96,29,1,17,12,94
Showman,42,7,17,15,62,71,26
Showman,75,84,1,0,0,28,12
Showman,75,82,3,1,0,36,8
Showman,64,33,12,0,15,3,45
Showman,94,99,7,12,19,8,29
Showman,74,38,3,11,11,92,6
Showman,94,58,47,3,57,0,18
Showman,76,65,73,0,18,67,0
Showman,1,93,10,1,2,28,0
Showman,95,28,0,0,44,12,18
Showman,46,26,19,25,2,12,28
Showman,74,60,31,1,13,5,40
Showman,57,40,66,2,19,1,0
Showman,75,88,38,13,89,28,6
Showman,23,75,50,0,79,13,46
Showman,75,84,10,0,19,38,0
Showman,40,52,49,0,92,0,7
Showman,1,40,62,2,0,0,4
Showman,28,87,15,24,0,8,14
Showman,94,41,50,28,11,13,0
Showman,95,30,40,0,19,35,0
Showman,63,40,8,2,31,21,9
Showman,70,99,9,11,1,2,22
Showman,92,68,17,26,74,17,19
Showman,11,99,0,24,4,67,2
Showman,75,92,91,4,54,47,7
Showman,67,72,74,0,9,44,94
Showman,59,20,37,0,13,26,5
Showman,52,92,18,15,76,37,6
Showman,3,63,70,4,28,1,5
Showman,62,98,28,0,77,18,6
Showman,66,82,10,3,23,13,57
Showman,5,52,19,2,41,1,2
Showman,33,0,50,17,1,9,13
Showman,11,43,13,3,63,3,14
Showman,17,96,3,5,0,28,96
Showman,8,44,4,53,26,57,95
Showman,47,53,37,1,8,22,5
Showman,76,63,12,2,55,3,4
Showman,93,99,8,14,60,7,0
Showman,56,84,73,53,47,6,20
Showman,76,40,10,2,13,9,41
Showman,50,85,0,33,0,86,7
Showman,78,88,20,3,15,0,97
Showman,75,92,42,20,68,12,6
Showman,12,97,37,2,74,20,11
Showman,33,0,56,25,0,12,13
Showman,94,50,77,1,68,0,11
Showman,70,99,49,16,2,24,40
Showman,25,51,27,0,52,36,0
Showman,63,95,2,12,10,86,0
Showman,5,61,43,11,51,99,3
Showman,24,19,10,3,0,96,0
Showman,2,42,13,1,42,0,27
Showman,96,99,48,1,4,2,0
Showman,71,83,17,2,0,57,1
Showman,74,63,13,2,54,23,4
Showman,41,99,13,9,0,8,69
Showman,96,41,2,0,25,20,57
Showman,44,63,19,0,86,1,3
Showman,75,20,15,14,0,24,50
Showman,75,20,15,18,13,25,29
Showman,99,88,66,63,37,18,2
Showman,75,95,91,4,1,2,9
Showman,39,99,15,16,77,4,7
Showman,60,48,10,4,16,0,37
Showman,75,98,78,11,69,1,1
Showman,9,40,38,3,9,60,18
Showman,97,43,21,7,31,18,0
Showman,91,98,52,3,1,0,6
Showman,7,66,45,0,7,99,1
Showman,76,46,19,5,73,20,5
Showman,91,62,48,3,0,49,0
Showman,95,83,11,0,46,36,0
Showman,64,68,8,4,46,2,6
Showman,62,5,15,14,0,49,4
Showman,97,50,75,10,49,48,26
Showman,93,43,41,2,51,75,2
Showman,93,31,24,19,16,15,0
Showman,74,46,55,6,12,94,0
Showman,78,53,28,0,9,98,15
Showman,77,21,14,1,60,5,28
Showman,35,98,21,6,3,3,20
Showman,12,18,17,0,30,49,79
Showman,1,69,76,0,38,36,28
Showman,75,82,79,3,72,98,10
Showman,3,99,12,18,1,24,15
Showman,64,30,12,0,4,6,25
Showman,26,92,26,13,76,12,7
Showman,65,90,4,2,34,17,62
Showman,12,68,16,0,32,46,92
Showman,7,62,17,5,38,98,1
Showman,91,29,7,50,21,16,3
Showman,75,71,76,5,37,0,21
Showman,20,52,70,3,43,39,32
Showman,45,21,48,61,14,0,10
Showman,97,99,60,0,0,6,7
Showman,93,63,13,77,0,67,2
Showman,7,37,5,10,17,91,31
Showman,26,69,10,5,80,34,8
Showman,79,90,4,9,0,19,4
Showman,97,99,38,1,81,5,26
Showman,24,83,0,16,32,20,4
Showman,81,99,13,14,60,40,2
Showman,58,68,47,4,55,99,1
Showman,86,76,78,1,20,23,7
Showman,49,98,47,6,3,18,8
Showman,67,25,12,98,11,99,7
Showman,0,68,17,1,1,3,12
Showman,75,66,50,4,44,1,9
Showman,0,43,0,76,36,11,37
Showman,78,17,49,4,16,8,32
Showman,34,63,44,2,45,57,0
Showman,75,65,71,5,36,2,9
Showman,76,99,12,5,1,5,32
Showman,99,45,18,16,61,80,18
Showman,31,84,51,10,8,12,27
Showman,77,66,0,0,0,2,2
Showman,63,26,13,69,71,95,5
Showman,91,98,17,5,60,13,2
Showman,50,64,13,13,2,97,40
Showman,74,84,43,11,54,50,14
Showman,75,21,12,4,7,51,15
Showman,24,67,3,19,27,14,5
Showman,75,42,65,10,40,6,28
Showman,14,30,9,3,6,0,0
Showman,8,2,42,14,0,20,80
Showman,77,84,0,26,61,1,6
Showman,12,62,12,4,35,99,0
Showman,35,68,19,0,89,1,3
Showman,54,99,16,15,83,21,6
Showman,0,73,43,1,0,14,46
Showman,36,23,3,1,0,29,34
Showman,0,67,6,8,16,0,1
Showman,75,67,53,4,44,1,21
Showman,1,56,8,11,90,0,58
Showman,54,45,0,59,37,90,0
Showman,31,89,10,1,0,21,35
Showman,71,65,72,0,18,73,0
Showman,1,48,13,4,28,3,55
Showman,93,48,15,0,26,1,4
Showman,74,43,29,1,11,2,2
Showman,22,16,30,2,34,90,0
Showman,4,98,21,4,0,13,0
Showman,42,98,48,2,29,22,16
Showman,87,73,45,23,76,10,83
Showman,90,68,51,4,35,97,0
Showman,4,92,22,0,9,3,71
Showman,96,1,17,16,0,94,0
Showman,5,84,11,3,0,29,8
Showman,75,97,50,66,82,8,30
Showman,72,39,76,8,44,60,6
Showman,1,7,76,15,35,71,87
Showman,96,55,3,0,20,14,3
Showman,76,60,20,1,0,98,1
Showman,1,69,9,3,14,6,1
Showman,89,73,59,4,10,93,0
Showman,95,99,4,19,26,14,28
Showman,12,85,17,16,87,0,9
Showman,77,67,11,3,80,5,1
Showman,28,96,19,85,79,35,17
Showman,99,57,10,7,0,36,0
Showman,75,86,11,2,14,28,8
Showman,71,64,1,14,0,24,0
Showman,82,71,45,4,84,1,9
Showman,72,92,18,39,10,2,2
Showman,39,45,15,17,71,8,7
Showman,66,99,12,10,12,10,7
Showman,98,41,11,5,8,34,4
Showman,75,99,18,4,10,86,2
Showman,61,98,84,2,22,0,3
Showman,13,99,31,8,74,13,3
Showman,94,83,98,1,20,4,0
Showman,77,31,46,1,36,19,71
Showman,77,98,0,1,4,3,71
Showman,89,83,2,3,7,9,1
Showman,75,91,10,2,2,32,11
Showman,24,63,0,2,36,19,6
Showman,85,42,0,38,34,0,5
Showman,61,34,0,2,0,4,2
Showman,96,79,16,3,56,0,4
Showman,0,91,11,7,1,32,97
Showman,72,64,16,11,55,1,3
Showman,19,90,16,16,10,17,6
Showman,74,41,9,3,44,5,1
Showman,83,41,10,17,7,23,7
Showman,75,93,43,6,90,21,0
Showman,76,58,30,2,0,1,9
Showman,42,63,47,3,49,96,16
Showman,85,98,46,15,27,13,3
Showman,82,75,6,7,83,1,1
Showman,75,91,4,5,96,2,5
Showman,96,64,62,1,61,16,3
Showman,98,97,49,25,2,27,47
Showman,47,21,47,0,20,0,11
Showman,12,0,44,14,8,16,79
Showman,75,99,13,5,9,2,9
Showman,1,90,10,7,51,30,96
Showman,75,47,30,7,56,5,15
Showman,25,70,16,25,70,5,14
Showman,77,44,17,0,60,22,1
Showman,76,42,0,5,25,9,0
Showman,75,84,0,0,10,98,6
Showman,85,84,10,0,24,47,0
Showman,84,85,96,5,23,0,4
Showman,2,46,73,3,30,20,41
Showman,26,99,66,4,3,71,68
Showman,2,99,13,19,72,30,16
Showman,75,99,8,6,84,6,4
Showman,26,90,35,34,85,19,6
Showman,55,64,45,14,71,99,0
Showman,24,29,18,6,9,0,8
Showman,21,61,79,0,2,79,68
Showman,73,96,16,5,0,12,5
Showman,4,41,16,3,9,18,18
Showman,48,68,73,0,46,58,28
Showman,97,84,95,3,49,39,2
Showman,49,37,14,2,61,33,76
Showman,93,46,12,4,33,32,4
Showman,94,42,18,37,10,15,72
Showman,42,97,25,24,55,26,93
Showman,1,84,73,3,27,20,1
Showman,12,73,98,0,30,0,3
Showman,71,83,24,10,33,85,2
Showman,77,58,12,13,66,1,5
Showman,70,58,10,4,10,7,1
Showman,88,61,42,2,27,3,0
Showman,13,62,41,1,23,31,5
Showman,20,99,1,18,7,70,2
Showman,75,45,74,2,22,65,0
Showman,66,41,67,0,25,16,82
Showman,76,45,6,5,38,0,1
Showman,32,21,16,17,74,0,0
Showman,94,46,74,10,48,50,24
Showman,92,98,15,0,7,31,30
Showman,4,43,4,0,25,82,12
Showman,97,73,34,13,77,69,48
Showman,90,75,40,0,13,64,69
Showman,40,99,9,3,3,99,95
Showman,95,45,77,0,67,0,11
Showman,55,42,16,48,55,2,0
Showman,91,81,15,50,14,1,2
Showman,70,98,36,2,73,0,10
Showman,98,89,25,11,85,4,0
Showman,74,38,9,93,27,34,1
Showman,55,65,47,3,53,16,0
Showman,91,99,40,36,59,9,2
Showman,72,94,1,23,0,2,4
Showman,96,99,5,13,0,9,27
Showman,78,63,78,1,19,24,0
Showman,27,73,17,15,1,58,0
Showman,73,71,3,12,0,20,0
Showman,1,73,5,13,86,2,30
Showman,77,21,14,15,54,1,1
Showman,73,14,15,4,0,20,28
Showman,2,79,67,0,25,13,1
Showman,72,10,45,15,0,99,38
Showman,76,31,0,6,71,10,5
Showman,32,83,75,2,35,29,4
Showman,66,81,6,0,77,13,81
Showman,76,40,6,0,23,94,0
Showman,44,67,49,1,45,61,5
Showman,74,48,23,1,10,0,9
Showman,48,99,0,27,66,11,14
Showman,94,64,15,11,56,1,5
Showman,57,57,7,0,24,20,4
Showman,65,45,48,5,2,22,97
Showman,94,40,10,3,1,0,0
Showman,75,56,1,0,51,47,2
Showman,30,28,2,5,44,40,4
Showman,64,48,27,0,47,1,2
Showman,77,85,16,2,83,0,0
Showman,66,78,8,0,77,13,81
Showman,72,62,45,2,52,49,1
Showman,6,80,41,9,36,32,1
Showman,13,62,41,1,23,31,7
Showman,98,87,75,38,0,0,4
Showman,46,68,17,0,59,37,4
Showman,78,75,23,27,0,8,0
Showman,75,65,0,53,32,65,7
Showman,74,57,30,0,29,49,1
Showman,98,56,2,0,41,87,0
Showman,70,99,36,3,87,5,11
Showman,6,44,16,3,9,0,13
Showman,82,78,40,0,57,62,69
Showman,78,19,51,16,69,74,14
Showman,92,21,17,16,0,17,16
Showman,75,63,44,0,22,55,7
Showman,72,62,28,10,44,0,87
Showman,65,96,36,11,56,3,0
Showman,32,44,4,1,8,31,7
Showman,2,39,4,1,5,8,9
Showman,75,50,30,81,6,61,6
Showman,77,51,8,0,87,4,15
Showman,98,85,0,0,70,91,9
Showman,77,57,10,1,0,99,2
Showman,78,45,29,5,83,96,2
Showman,92,41,2,3,2,20,58
Showman,99,82,1,89,1,97,2
Showman,42,42,31,0,39,3,1
Showman,60,34,13,2,5,3,6
Showman,80,90,66,36,38,0,2
Showman,75,99,13,3,68,9,11
Showman,75,94,0,10,42,73,2
Showman,67,58,6,2,52,3,3
Showman,99,78,14,3,1,0,3
Showman,50,91,30,1,5,40,4
Showman,74,99,0,0,2,6,71
Showman,75,99,10,17,1,90,8
Showman,89,98,0,8,11,27,2
Showman,74,59,46,4,30,4,1
Showman,30,17,32,0,35,70,0
Showman,12,96,85,3,75,62,2
Showman,21,92,73,0,10,4,6
Showman,24,69,0,4,32,14,5
Showman,92,82,0,55,94,1,27
Showman,26,72,28,0,53,29,0
Showman,97,41,2,0,2,1,54
Showman,95,82,73,2,29,80,0
Showman,80,88,3,1,5,11,4
Showman,25,93,3,1,6,13,9
Showman,12,98,38,1,72,7,11
Showman,55,43,47,74,51,2,0
Showman,56,75,64,0,4,4,6
Showman,91,92,17,2,85,8,3
Showman,53,99,12,15,21,67,1
Showman,88,50,99,1,23,0,3
Showman,76,99,0,2,50,12,19
Showman,35,85,17,3,1,20,8
Showman,80,20,17,6,3,80,9
Showman,75,95,7,2,0,16,12
Showman,54,38,32,4,5,6,5
Showman,3,65,50,0,96,38,0
Showman,98,39,21,24,21,16,0
Showman,39,97,16,15,0,1,2
Showman,77,99,12,0,21,1,68
Showman,56,66,48,2,99,1,5
Showman,88,45,17,24,88,0,5
Showman,18,64,47,2,39,4,16
Showman,22,85,43,9,51,34,33
Showman,31,44,35,9,8,34,98
Showman,83,64,5,2,0,0,15
Showman,9,81,73,4,28,14,29
Showman,98,86,53,5,51,51,4
Showman,66,96,25,1,5,2,6
Showman,98,89,64,36,36,0,6
Showman,20,99,4,10,12,24,2
Showman,68,44,14,10,39,0,1
Showman,56,71,64,0,8,0,67
Showman,75,99,16,0,7,9,0
Showman,93,42,42,2,44,77,0
Showman,39,92,23,1,14,37,71
Showman,99,77,16,3,1,0,4
Showman,0,99,14,24,2,46,22
Showman,51,99,6,11,4,30,0
Showman,94,34,27,0,21,41,99
Showman,82,98,15,20,82,0,40
Showman,85,96,13,1,70,1,93
Showman,78,39,11,2,15,14,9
Showman,26,65,45,99,0,23,4
Showman,2,41,2,4,63,5,0
Showman,70,81,8,10,14,16,6
Showman,37,49,6,19,78,1,10
Showman,73,98,14,13,0,17,42
Showman,75,99,7,20,2,14,4
Showman,52,99,46,3,32,9,56
Showman,12,99,84,0,68,21,1
Showman,75,93,78,0,28,14,0
Showman,43,5,17,15,0,19,14
Showman,92,97,28,0,14,67,40
Showman,75,20,51,25,10,12,40
Showman,9,63,13,0,40,55,28
Showman,96,43,12,9,11,4,3
Showman,73,54,97,4,0,35,1
Showman,93,32,15,54,29,2,0
Showman,98,57,66,1,50,2,0
Showman,75,50,24,8,61,5,9
Showman,62,45,1,1,5,96,10
Showman,54,98,96,0,10,2,37
Showman,13,82,17,2,62,0,14
Showman,45,56,31,0,1,0,8
Showman,89,99,11,16,32,28,3
Showman,1,57,70,0,57,33,28
Showman,14,85,77,0,24,0,4
Showman,75,97,0,14,0,20,1
Showman,52,10,16,15,0,56,11
Showman,65,87,10,2,99,8,7
Showman,21,63,44,7,30,1,4
Showman,48,44,2,3,1,10,8
Showman,20,65,47,0,41,1,17
Showman,98,38,66,0,16,2,0
Showman,99,86,46,4,1,2,2
Showman,64,97,37,80,30,5,9
Showman,10,62,14,0,24,71,15
Showman,13,84,35,0,39,76,0
Showman,9,96,26,17,0,31,99
Showman,74,58,42,2,56,8,8
StarWars,75,74,61,87,8,11,6
StarWars,0,79,69,8,18,9,2
StarWars,32,68,4,1,4,0,72
StarWars,1,52,98,0,60,7,83
StarWars,35,53,27,50,63,0,1
StarWars,53,39,8,2,37,24,1
StarWars,74,71,13,4,7,12,26
StarWars,75,71,15,5,15,2,3
StarWars,75,35,0,0,99,5,32
StarWars,70,71,17,5,70,1,0
StarWars,19,74,4,1,0,46,1
StarWars,52,86,9,33,52,42,2
StarWars,76,39,8,2,52,5,5
StarWars,52,97,34,48,47,1,9
StarWars,96,58,10,5,33,18,1
StarWars,77,42,12,0,93,1,3
StarWars,94,91,9,41,45,5,1
StarWars,48,99,0,8,58,11,99
StarWars,94,77,0,30,87,2,6
StarWars,33,59,36,0,82,25,6
StarWars,2,41,3,50,27,0,57
StarWars,87,87,33,11,15,88,0
StarWars,18,97,22,7,14,0,14
StarWars,5,89,2,16,46,13,4
StarWars,95,62,0,0,6,5,3
StarWars,75,83,25,29,0,0,95
StarWars,5,68,12,1,40,80,0
StarWars,12,86,13,24,53,14,2
StarWars,97,97,60,7,50,10,61
StarWars,32,84,4,1,41,82,0
StarWars,23,99,0,65,12,1,51
StarWars,0,40,9,2,63,15,5
StarWars,92,21,16,0,55,2,81
StarWars,60,27,58,3,5,9,11
StarWars,33,72,55,5,3,20,24
StarWars,72,67,55,4,44,29,0
StarWars,78,60,52,1,8,0,0
StarWars,94,99,0,0,20,86,0
StarWars,0,76,5,7,2,22,17
StarWars,85,42,10,3,17,69,14
StarWars,76,1,60,0,0,38,5
StarWars,3,65,22,16,87,2,10
StarWars,0,86,0,19,0,50,26
StarWars,60,23,76,1,9,4,0
StarWars,75,93,40,2,33,1,0
StarWars,75,99,0,87,13,0,11
StarWars,48,41,15,3,49,2,0
StarWars,1,84,14,2,14,0,14
StarWars,97,44,22,7,14,40,4
StarWars,1,83,76,25,0,68,0
StarWars,77,70,70,9,6,4,2
StarWars,78,73,1,0,0,10,23
StarWars,74,94,26,6,51,26,4
StarWars,18,72,17,6,35,82,16
StarWars,2,72,94,0,9,12,14
StarWars,85,57,20,4,35,0,1
StarWars,15,71,15,5,7,0,0
StarWars,75,84,0,85,0,1,78
StarWars,77,46,55,2,54,17,14
StarWars,91,70,13,3,7,10,6
StarWars,8,42,1,52,30,15,60
StarWars,11,45,15,3,14,85,12
StarWars,2,39,80,11,1,3,1
StarWars,52,99,23,0,72,4,5
StarWars,84,27,10,5,14,0,11
StarWars,61,94,82,1,72,61,0
StarWars,40,52,35,2,0,45,2
StarWars,50,68,16,5,1,4,7
StarWars,17,97,6,3,3,0,7
StarWars,57,44,29,4,5,0,4
StarWars,97,86,54,5,29,16,4
StarWars,4,75,67,5,29,33,5
StarWars,73,72,18,6,1,19,0
StarWars,59,71,29,11,0,19,6
StarWars,94,90,6,2,1,16,3
StarWars,84,5,6,25,55,88,4
StarWars,75,97,3,0,0,14,71
StarWars,0,80,14,0,67,62,5
StarWars,88,74,15,7,80,26,0
StarWars,99,99,1,6,0,40,0
StarWars,77,69,5,3,32,37,1
StarWars,50,64,14,5,0,0,4
StarWars,38,81,72,15,19,1,2
StarWars,80,83,18,5,45,5,0
StarWars,69,68,76,10,35,20,1
StarWars,81,88,59,6,0,0,10
StarWars,67,63,17,5,67,0,4
StarWars,2,99,16,1,5,48,1
StarWars,75,97,1,15,98,3,50
StarWars,75,87,12,4,2,9,8
StarWars,99,87,31,3,54,16,3
StarWars,22,71,63,5,34,26,0
StarWars,75,39,27,3,18,1,2
StarWars,75,93,22,1,0,19,1
StarWars,85,77,2,6,5,25,6
StarWars,74,45,46,3,42,45,9
StarWars,89,66,39,3,20,0,0
StarWars,99,53,29,9,61,23,6
StarWars,76,49,1,8,71,59,4
StarWars,52,75,62,4,30,1,0
StarWars,72,71,18,5,76,0,4
StarWars,42,62,91,1,53,1,2
StarWars,74,86,4,26,66,6,2
StarWars,76,99,3,89,13,42,78
StarWars,96,41,47,3,26,42,5
StarWars,72,44,16,63,30,81,7
StarWars,30,58,48,4,16,9,0
StarWars,96,70,0,5,1,10,5
StarWars,61,81,11,10,40,44,61
StarWars,61,5,74,24,49,5,36
StarWars,27,30,19,42,4,79,0
StarWars,76,94,19,0,32,9,16
StarWars,76,78,7,18,56,8,39
StarWars,89,62,19,0,7,43,20
StarWars,55,72,0,86,0,1,86
StarWars,74,33,18,0,73,0,18
StarWars,21,66,10,3,30,2,1
StarWars,33,69,53,5,2,40,40
StarWars,93,87,11,2,81,4,11
StarWars,72,76,22,7,0,21,6
StarWars,20,99,9,21,23,1,7
StarWars,62,72,28,26,62,38,7
StarWars,31,99,29,0,23,0,3
StarWars,76,39,9,4,0,8,6
StarWars,95,96,16,26,3,23,13
StarWars,2,43,13,52,9,18,18
StarWars,28,99,88,0,31,63,1
StarWars,86,73,19,26,67,11,14
StarWars,74,92,9,0,2,60,7
StarWars,98,78,20,13,5,46,6
StarWars,97,96,16,0,18,41,18
StarWars,75,39,10,76,63,35,3
StarWars,99,70,55,18,62,2,28
StarWars,90,46,18,14,14,0,90
StarWars,97,74,3,1,1,0,2
StarWars,29,73,59,5,9,96,1
StarWars,76,66,24,3,38,25,1
StarWars,62,94,7,2,0,3,11
StarWars,93,69,28,7,9,49,4
StarWars,33,72,59,5,3,31,38
StarWars,28,49,5,1,45,74,2
StarWars,41,1,9,4,30,28,92
StarWars,56,41,17,45,48,0,5
StarWars,4,95,44,14,6,17,26
StarWars,98,70,39,1,45,16,0
StarWars,96,48,21,1,0,40,4
StarWars,36,78,16,13,58,18,0
StarWars,38,99,16,5,12,19,3
StarWars,31,88,8,0,23,28,8
StarWars,78,85,0,24,0,23,6
StarWars,7,68,11,3,27,7,46
StarWars,50,69,14,4,0,1,3
StarWars,88,69,16,12,44,38,2
StarWars,57,66,17,18,84,20,5
StarWars,41,97,15,17,53,5,23
StarWars,6,45,85,5,35,0,4
StarWars,43,77,0,8,57,60,0
StarWars,76,77,64,6,58,6,38
StarWars,70,99,13,4,0,16,0
StarWars,17,31,12,2,43,0,98
StarWars,88,38,6,11,1,5,95
StarWars,11,48,82,1,58,85,14
StarWars,69,69,53,0,63,0,13
StarWars,52,43,12,4,12,23,1
StarWars,50,67,14,4,0,71,3
StarWars,30,93,13,12,0,14,0
StarWars,75,37,88,0,59,24,98
StarWars,96,68,15,4,53,0,0
StarWars,97,23,0,5,67,10,7
StarWars,75,77,0,8,53,46,77
StarWars,67,84,2,11,25,46,7
StarWars,7,70,17,10,97,0,3
StarWars,83,56,33,0,55,91,0
StarWars,78,52,3,1,0,0,1
StarWars,78,37,38,0,12,79,0
StarWars,55,68,61,1,70,2,4
StarWars,40,72,0,0,58,1,0
StarWars,59,97,17,4,78,3,0
StarWars,25,64,47,2,25,3,9
StarWars,97,51,65,0,26,77,2
StarWars,75,98,7,1,0,15,71
StarWars,86,85,12,32,55,3,0
StarWars,3,43,17,3,32,85,12
StarWars,57,77,66,0,87,0,77
StarWars,72,84,99,2,30,1,2
StarWars,0,31,24,0,66,11,3
StarWars,73,61,0,0,5,42,14
StarWars,75,96,1,0,2,16,71
StarWars,88,97,3,8,4,49,2
StarWars,58,69,13,4,33,0,76
StarWars,50,97,0,17,54,3,7
StarWars,81,73,6,2,7,26,2
StarWars,94,31,49,6,0,15,0
StarWars,99,61,4,0,14,0,0
StarWars,87,73,17,6,34,78,16
StarWars,75,98,16,6,2,30,49
StarWars,76,48,13,4,0,51,18
StarWars,47,61,11,12,88,8,1
StarWars,16,6,5,15,34,9,89
StarWars,47,75,15,5,15,3,8
StarWars,85,77,4,18,2,16,3
StarWars,70,89,15,7,3,87,2
StarWars,78,73,14,6,14,28,23
StarWars,59,70,84,6,7,98,28
StarWars,0,79,9,0,1,26,18
StarWars,53,73,0,33,31,31,5
StarWars,75,91,2,2,28,28,7
StarWars,96,58,89,3,3,7,13
StarWars,75,82,24,14,58,19,0
StarWars,91,82,19,23,80,8,7
StarWars,92,73,60,20,75,18,15
StarWars,75,92,96,0,45,40,43
StarWars,22,41,65,3,4,5,32
StarWars,14,56,6,1,3,52,1
StarWars,9,3,27,18,5,33,96
StarWars,93,71,17,5,75,6,1
StarWars,41,96,15,5,1,3,33
StarWars,77,71,19,5,88,7,58
StarWars,48,71,4,1,71,13,0
StarWars,71,72,5,2,8,2,6
StarWars,75,73,17,0,48,2,4
StarWars,97,23,11,3,23,18,7
StarWars,69,70,50,3,39,24,4
StarWars,75,38,4,70,0,15,5
StarWars,56,59,17,5,52,1,7
StarWars,86,88,6,2,0,97,0
StarWars,55,42,56,5,82,0,3
StarWars,12,92,76,0,62,19,1
StarWars,5,39,9,2,8,3,0
StarWars,99,99,10,0,43,0,17
StarWars,78,74,4,1,43,66,2
StarWars,99,47,25,9,32,8,3
StarWars,85,74,0,1,27,3,0
StarWars,64,88,5,0,19,0,4
StarWars,79,43,8,0,0,7,4
StarWars,2,30,7,0,4,21,1
StarWars,3,66,12,11,86,0,2
StarWars,89,38,37,0,88,0,6
StarWars,69,0,58,1,0,0,9
StarWars,71,99,5,7,23,43,30
StarWars,99,69,95,3,3,63,1
StarWars,95,93,0,13,0,1,42
StarWars,2,89,85,12,0,9,28
StarWars,75,90,85,5,9,1,17
StarWars,98,86,33,9,62,9,3
StarWars,58,70,3,5,33,4,63
StarWars,23,20,57,4,88,0,1
StarWars,52,20,57,5,8,0,1
StarWars,92,45,38,0,49,85,4
StarWars,98,71,15,43,74,96,0
StarWars,1,31,9,2,54,86,8
StarWars,75,51,25,0,20,76,1
StarWars,50,68,9,3,8,1,73
StarWars,73,67,17,5,17,35,0
StarWars,97,89,4,10,13,30,1
StarWars,95,97,4,1,48,88,0
StarWars,94,73,19,69,40,71,4
StarWars,31,95,16,19,0,17,13
StarWars,12,83,73,4,94,8,0
StarWars,56,96,56,6,54,3,3
StarWars,4,75,62,0,41,0,38
StarWars,73,24,0,0,2,19,5
StarWars,75,93,12,4,54,13,3
StarWars,91,42,12,4,2,0,5
StarWars,87,79,61,16,18,0,0
StarWars,95,75,70,0,99,1,1
StarWars,75,28,1,2,28,56,5
StarWars,84,73,59,19,57,18,13
StarWars,50,69,13,4,5,96,1
StarWars,81,29,99,0,50,3,19
StarWars,75,37,48,4,1,22,3
StarWars,99,52,71,0,51,9,2
StarWars,42,38,5,7,69,82,0
StarWars,96,49,88,1,66,3,0
StarWars,49,42,29,6,14,40,4
StarWars,77,29,49,0,11,19,23
StarWars,46,43,14,0,24,0,14
StarWars,82,49,23,2,85,1,7
StarWars,72,76,4,1,4,16,3
StarWars,5,70,66,5,39,0,2
StarWars,87,69,21,2,76,6,20
StarWars,72,53,29,0,44,42,1
StarWars,64,30,12,0,54,4,47
StarWars,33,70,56,5,3,20,14
StarWars,77,46,18,5,61,61,0
StarWars,90,98,67,3,5,30,10
StarWars,43,67,92,1,50,0,3
StarWars,75,82,14,3,88,2,10
StarWars,75,47,78,11,5,97,1
StarWars,4,75,3,7,6,84,0
StarWars,75,94,0,3,0,43,7
StarWars,76,98,0,23,0,24,29
StarWars,77,73,59,6,2,2,4
StarWars,93,69,3,0,0,13,0
StarWars,8,71,16,5,16,11,50
StarWars,37,79,17,2,49,2,2
StarWars,94,68,46,3,39,21,16
StarWars,60,25,95,2,5,13,10
